AI_XW;COLL;NOB;NOB_cor;NOB_mr;NOB_mr_code;ReferenceName;VPVS_XW;WellName;Zone Name
8518.059;0;0;0;;;2560.1;1.851887;4PO;Приобская пачка
8713.794;0;0;0;;;2560.2;1.857418;4PO;Приобская пачка
8573.183;0;0;0;;;2560.3;1.854816;4PO;Приобская пачка
8435.154;0;0;0;;;2560.4;1.852557;4PO;Приобская пачка
8374.728;0;0;0;;;2560.5;1.837091;4PO;Приобская пачка
8313.348;0;0;0;;;2560.6;1.823441;4PO;Приобская пачка
8396.885;0;0;0;;;2560.7;1.822306;4PO;Приобская пачка
8480.841;0;0;0;;;2560.8;1.821291;4PO;Приобская пачка
8549.789;0;0;0;;;2560.9;1.834447;4PO;Приобская пачка
8618.289;0;0;0;;;2561;1.849303;4PO;Приобская пачка
8547.387;0;0;0;;;2561.1;1.858051;4PO;Приобская пачка
8474.031;0;0;0;;;2561.2;1.867582;4PO;Приобская пачка
8646.841;0;0;0;;;2561.3;1.860691;4PO;Приобская пачка
8818.958;0;0;0;;;2561.4;1.854707;4PO;Приобская пачка
8854.815;0;0;0;;;2561.5;1.845534;4PO;Приобская пачка
8888.518;0;0;0;;;2561.6;1.837049;4PO;Приобская пачка
8775.074;0;0;0;;;2561.7;1.835896;4PO;Приобская пачка
8663.063;0;0;0;;;2561.8;1.83493;4PO;Приобская пачка
8652.176;0;0;0;;;2561.9;1.840644;4PO;Приобская пачка
8640.483;0;0;0;;;2562;1.846655;4PO;Приобская пачка
8711.054;0;0;0;;;2562.1;1.83851;4PO;Приобская пачка
8779.343;0;0;0;;;2562.2;1.83101;4PO;Приобская пачка
8829.638;0;0;0;;;2562.3;1.83;4PO;Приобская пачка
8879.973;0;0;0;;;2562.4;1.829038;4PO;Приобская пачка
8992.968;0;0;0;;;2562.5;1.83954;4PO;Приобская пачка
9108.381;0;0;0;;;2562.6;1.851135;4PO;Приобская пачка
9262.47;0;0;0;;;2562.7;1.849017;4PO;Приобская пачка
9428.242;0;0;0;;;2562.8;1.848342;4PO;Приобская пачка
9354.415;0;0;0;;;2562.9;1.841783;4PO;Приобская пачка
9281.523;0;0;0;;;2563;1.835592;4PO;Приобская пачка
9211.616;0;0;0;;;2563.1;1.832738;4PO;Приобская пачка
9142.492;0;0;0;;;2563.2;1.829991;4PO;Приобская пачка
8952.652;0;0;0;;;2563.3;1.83466;4PO;Приобская пачка
8770.259;0;0;0;;;2563.4;1.840999;4PO;Приобская пачка
8832.202;0;0;0;;;2563.5;1.829728;4PO;Приобская пачка
8890.134;0;0;0;;;2563.6;1.819598;4PO;Приобская пачка
9106.22;0;0;0;;;2563.7;1.822856;4PO;Приобская пачка
9330.188;0;0;0;;;2563.8;1.827012;4PO;Приобская пачка
9489.663;0;0;0;;;2563.9;1.838379;4PO;Приобская пачка
9654.046;0;0;0;;;2564;1.851094;4PO;Приобская пачка
9708.98;0;0;0;;;2564.1;1.837944;4PO;Приобская пачка
9754.149;0;0;0;;;2564.2;1.826351;4PO;Приобская пачка
9713.385;0;0;0;;;2564.3;1.828099;4PO;Приобская пачка
9672.004;0;0;0;;;2564.4;1.829911;4PO;Приобская пачка
9653.797;0;0;0;;;2564.5;1.837184;4PO;Приобская пачка
9632.408;0;0;0;;;2564.6;1.84502;4PO;Приобская пачка
9593.166;0;0;0;;;2564.7;1.840057;4PO;Приобская пачка
9554.033;0;0;0;;;2564.8;1.835297;4PO;Приобская пачка
9729.466;0;0;0;;;2564.9;1.830526;4PO;Приобская пачка
9898.962;0;0;0;;;2565;1.826446;4PO;Приобская пачка
9852.903;0;0;0;;;2565.1;1.828361;4PO;Приобская пачка
9806.05;0;0;0;;;2565.2;1.830356;4PO;Приобская пачка
9608.813;0;0;0;;;2565.3;1.835991;4PO;Приобская пачка
9402.607;0;0;0;;;2565.4;1.842713;4PO;Приобская пачка
9380.041;0;0;0;;;2565.5;1.837174;4PO;Приобская пачка
9356.985;0;0;0;;;2565.6;1.831895;4PO;Приобская пачка
9132.22;0;0;0;;;2565.7;1.833922;4PO;Приобская пачка
8943.959;0;0;0;;;2565.8;1.840234;4PO;Приобская пачка
8922.303;0;0;0;;;2565.9;1.833393;4PO;Приобская пачка
8900.235;0;0;0;;;2566;1.826932;4PO;Приобская пачка
8644.471;0;0;0;;;2566.1;1.837007;4PO;Приобская пачка
8384.135;0;0;0;;;2566.2;1.849433;4PO;Приобская пачка
8358.811;0;0;0;;;2566.3;1.847912;4PO;Приобская пачка
8333.616;0;0;0;;;2566.4;1.846418;4PO;Приобская пачка
8386.838;0;0;0;;;2566.5;1.844505;4PO;Приобская пачка
8440.016;0;0;0;;;2566.6;1.842674;4PO;Приобская пачка
8443.41;0;0;0;;;2566.7;1.846835;4PO;Приобская пачка
8446.533;0;0;0;;;2566.8;1.851144;4PO;Приобская пачка
8432.026;0;0;0;;;2566.9;1.857813;4PO;Приобская пачка
8416.565;0;0;0;;;2567;1.864856;4PO;Приобская пачка
8486.51;0;0;0;;;2567.1;1.860798;4PO;Приобская пачка
8556.021;0;0;0;;;2567.2;1.856961;4PO;Приобская пачка
8626.517;0;0;0;;;2567.3;1.863287;4PO;Приобская пачка
8697.963;0;0;0;;;2567.4;1.869983;4PO;Приобская пачка
8795.231;0;0;0;;;2567.5;1.862823;4PO;Приобская пачка
8890.915;0;0;0;;;2567.6;1.856237;4PO;Приобская пачка
8736.159;0;0;0;;;2567.7;1.865019;4PO;Приобская пачка
8578.637;0;0;0;;;2567.8;1.874998;4PO;Приобская пачка
8655.395;0;0;0;;;2567.9;1.881353;4PO;Приобская пачка
8733.284;0;0;0;;;2568;1.888077;4PO;Приобская пачка
8751.459;0;0;0;;;2568.1;1.904221;4PO;Приобская пачка
8767.391;0;0;0;;;2568.2;1.922155;4PO;Приобская пачка
8635.441;0;0;0;;;2568.3;1.890073;4PO;Приобская пачка
8503.679;0;0;0;;;2568.4;1.863669;4PO;Приобская пачка
8392.461;0;0;0;;;2568.5;1.853118;4PO;Приобская пачка
8283.598;0;0;0;;;2568.6;1.843506;4PO;Приобская пачка
8296.759;0;0;0;;;2568.7;1.850984;4PO;Приобская пачка
8309.22;0;0;0;;;2568.8;1.858938;4PO;Приобская пачка
8460.854;0;0;0;;;2568.9;1.854162;4PO;Приобская пачка
8612.705;0;0;0;;;2569;1.849976;4PO;Приобская пачка
8740.554;0;0;0;;;2569.1;1.844401;4PO;Приобская пачка
8867.457;0;0;0;;;2569.2;1.839373;4PO;Приобская пачка
9016.549;0;0;0;;;2569.3;1.832395;4PO;Приобская пачка
9183.536;0;0;0;;;2569.4;1.827975;4PO;Приобская пачка
9133.107;0;0;0;;;2569.5;1.822723;4PO;Приобская пачка
9149.709;0;0;0;;;2569.6;1.821939;4PO;Приобская пачка
9126.439;0;0;0;;;2569.7;1.82304;4PO;Приобская пачка
9133.118;0;0;0;;;2569.8;1.826161;4PO;Приобская пачка
8895.826;0;0;0;;;2569.9;1.854362;4PO;Приобская пачка
8638.207;0;0;0;;;2570;1.895307;4PO;Приобская пачка
8533.34;0;0;0;;;2570.1;1.911403;4PO;Приобская пачка
8423.229;0;0;0;;;2570.2;1.929659;4PO;Приобская пачка
8398.399;0;0;0;;;2570.3;1.93398;4PO;Приобская пачка
8373.293;0;0;0;;;2570.4;1.938431;4PO;Приобская пачка
8314.837;0;0;0;;;2570.5;1.949118;4PO;Приобская пачка
8254.84;0;0;0;;;2570.6;1.96058;4PO;Приобская пачка
8254.839;0;0;0;;;2570.7;1.96058;4PO;Приобская пачка
8108.776;0;0;0;;;2570.8;1.944366;4PO;Приобская пачка
7997.88;0;0;0;;;2570.9;1.932093;4PO;Приобская пачка
7936.168;0;0;0;;;2571;1.927641;4PO;Приобская пачка
8140.352;0;0;0;;;2571.1;1.900394;4PO;Приобская пачка
8359.283;0;0;0;;;2571.2;1.880849;4PO;Приобская пачка
8457.566;0;0;0;;;2571.3;1.886652;4PO;Приобская пачка
8530.435;0;0;0;;;2571.4;1.889807;4PO;Приобская пачка
8608.161;0;0;0;;;2571.5;1.885525;4PO;Приобская пачка
8713.666;0;0;0;;;2571.6;1.884444;4PO;Приобская пачка
8726.467;0;0;0;;;2571.7;1.860983;4PO;Приобская пачка
8902.08;0;0;0;;;2571.8;1.854892;4PO;Приобская пачка
8835.164;0;0;0;;;2571.9;1.857858;4PO;Приобская пачка
8767.948;0;0;0;;;2572;1.860989;4PO;Приобская пачка
8805.696;0;0;0;;;2572.1;1.846391;4PO;Приобская пачка
8838.848;0;0;0;;;2572.2;1.833413;4PO;Приобская пачка
8934.488;0;0;0;;;2572.3;1.836622;4PO;Приобская пачка
9031.619;0;0;0;;;2572.4;1.84003;4PO;Приобская пачка
8958.618;0;0;0;;;2572.5;1.843357;4PO;Приобская пачка
8885.105;0;0;0;;;2572.6;1.846891;4PO;Приобская пачка
8898.972;0;0;0;;;2572.7;1.835908;4PO;Приобская пачка
8910.296;0;0;0;;;2572.8;1.825896;4PO;Приобская пачка
8955.357;0;0;0;;;2572.9;1.818795;4PO;Приобская пачка
9012.463;0;0;0;;;2573;1.813409;4PO;Приобская пачка
8897.924;0;0;0;;;2573.1;1.813427;4PO;Приобская пачка
8786.746;0;0;0;;;2573.2;1.813871;4PO;Приобская пачка
8840.493;0;0;0;;;2573.3;1.824599;4PO;Приобская пачка
8893.752;0;0;0;;;2573.4;1.836476;4PO;Приобская пачка
9111.081;0;0;0;;;2573.5;1.850825;4PO;Приобская пачка
9337.545;0;0;0;;;2573.6;1.867468;4PO;Приобская пачка
10725.25;0;0;0;;;2573.7;1.854809;4PO;Приобская пачка
12366.33;0;0;0;;;2573.8;1.853462;4PO;Приобская пачка
11194.75;0;0;0;;;2573.9;1.846624;4PO;Приобская пачка
10060.83;0;0;0;;;2574;1.84187;4PO;Приобская пачка
9787.368;0;0;0;;;2574.1;1.837687;4PO;Приобская пачка
9600.516;0;0;0;;;2574.2;1.833136;4PO;Приобская пачка
9659.47;0;0;0;;;2574.3;1.827358;4PO;Приобская пачка
9715.058;0;0;0;;;2574.4;1.82198;4PO;Приобская пачка
9777.546;0;0;0;;;2574.5;1.831594;4PO;Приобская пачка
9839.387;0;0;0;;;2574.6;1.842102;4PO;Приобская пачка
9834.72;0;0;0;;;2574.7;1.848377;4PO;Приобская пачка
10130.8;0;0;0;;;2574.8;1.850277;4PO;Приобская пачка
9867.588;0;0;0;;;2574.9;1.852489;4PO;Приобская пачка
9603.076;0;0;0;;;2575;1.855189;4PO;Приобская пачка
9493.817;0;0;0;;;2575.1;1.852091;4PO;Приобская пачка
9428.242;0;0;0;;;2575.2;1.848342;4PO;Приобская пачка
9482.863;0;0;0;;;2575.3;1.852672;4PO;Приобская пачка
9608.16;0;0;0;;;2575.4;1.855853;4PO;Приобская пачка
10150.11;0;0;0;;;2575.5;1.852589;4PO;Приобская пачка
10688.83;0;0;0;;;2575.6;1.850791;4PO;Приобская пачка
9881.934;0;0;0;;;2575.7;1.854281;4PO;Приобская пачка
9475.536;0;0;0;;;2575.8;1.853062;4PO;Приобская пачка
9451.01;0;0;0;;;2575.9;1.843675;4PO;Приобская пачка
9424.643;0;0;0;;;2576;1.834994;4PO;Приобская пачка
9506.749;0;0;0;;;2576.1;1.837551;4PO;Приобская пачка
9589.758;0;0;0;;;2576.2;1.840221;4PO;Приобская пачка
9597.529;0;0;0;;;2576.3;1.846752;4PO;Приобская пачка
9603.885;0;0;0;;;2576.4;1.853677;4PO;Приобская пачка
9671.743;0;0;0;;;2576.5;1.850198;4PO;Приобская пачка
9737.972;0;0;0;;;2576.6;1.846916;4PO;Приобская пачка
9667.754;0;0;0;;;2576.7;1.846803;4PO;Приобская пачка
9597.529;0;0;0;;;2576.8;1.846752;4PO;Приобская пачка
9590.351;0;0;0;;;2576.9;1.84361;4PO;Приобская пачка
9582.929;0;0;0;;;2577;1.840551;4PO;Приобская пачка
9618.51;0;0;0;;;2577.1;1.845706;4PO;Приобская пачка
9654.046;0;0;0;;;2577.2;1.851094;4PO;Приобская пачка
9596.644;0;0;0;;;2577.3;1.854055;4PO;Приобская пачка
9608.16;0;0;0;;;2577.4;1.855853;4PO;Приобская пачка
9696.329;0;0;0;;;2577.5;1.848967;4PO;Приобская пачка
9846.016;0;0;0;;;2577.6;1.841795;4PO;Приобская пачка
10005.56;0;0;0;;;2577.7;1.838069;4PO;Приобская пачка
10160.63;0;0;0;;;2577.8;1.834863;4PO;Приобская пачка
9954.315;0;0;0;;;2577.9;1.840325;4PO;Приобская пачка
9737.972;0;0;0;;;2578;1.846916;4PO;Приобская пачка
9712.583;0;0;0;;;2578.1;1.844613;4PO;Приобская пачка
9687.309;0;0;0;;;2578.2;1.842355;4PO;Приобская пачка
9677.098;0;0;0;;;2578.3;1.842844;4PO;Приобская пачка
9666.85;0;0;0;;;2578.4;1.843339;4PO;Приобская пачка
9754.421;0;0;0;;;2578.5;1.839197;4PO;Приобская пачка
9839.268;0;0;0;;;2578.6;1.835359;4PO;Приобская пачка
9641.822;0;0;0;;;2578.7;1.841109;4PO;Приобская пачка
9435.465;0;0;0;;;2578.8;1.847964;4PO;Приобская пачка
9267.579;0;0;0;;;2578.9;1.836292;4PO;Приобская пачка
9104.847;0;0;0;;;2579;1.82584;4PO;Приобская пачка
9006;0;0;0;;;2579.1;1.813705;4PO;Приобская пачка
8908.409;0;0;0;;;2579.2;1.802866;4PO;Приобская пачка
8917.487;0;0;0;;;2579.3;1.812514;4PO;Приобская пачка
8930.276;0;0;0;;;2579.4;1.823861;4PO;Приобская пачка
9145.936;0;0;0;;;2579.5;1.829821;4PO;Приобская пачка
9376.58;0;0;0;;;2579.6;1.837346;4PO;Приобская пачка
9468.607;0;0;0;;;2579.7;1.842787;4PO;Приобская пачка
9562.205;0;0;0;;;2579.8;1.848539;4PO;Приобская пачка
9635.871;0;0;0;;;2579.9;1.844849;4PO;Приобская пачка
9707.616;0;0;0;;;2580;1.841388;4PO;Приобская пачка
9579.924;0;0;0;;;2580.1;1.847638;4PO;Приобская пачка
9446.347;0;0;0;;;2580.2;1.854677;4PO;Приобская пачка
9519.209;0;0;0;;;2580.3;1.850757;4PO;Приобская пачка
9590.5;0;0;0;;;2580.4;1.847105;4PO;Приобская пачка
9593.813;0;0;0;;;2580.5;1.843439;4PO;Приобская пачка
9596.569;0;0;0;;;2580.6;1.839893;4PO;Приобская пачка
9475.78;0;0;0;;;2580.7;1.835768;4PO;Приобская пачка
9356.985;0;0;0;;;2580.8;1.831895;4PO;Приобская пачка
9346.815;0;0;0;;;2580.9;1.832385;4PO;Приобская пачка
9336.609;0;0;0;;;2581;1.832879;4PO;Приобская пачка
9386.136;0;0;0;;;2581.1;1.840174;4PO;Приобская пачка
9435.465;0;0;0;;;2581.2;1.847964;4PO;Приобская пачка
9380.691;0;0;0;;;2581.3;1.851384;4PO;Приобская пачка
9338.053;0;0;0;;;2581.4;1.856237;4PO;Приобская пачка
9446.263;0;0;0;;;2581.5;1.847401;4PO;Приобская пачка
9569.219;0;0;0;;;2581.6;1.841216;4PO;Приобская пачка
9527.678;0;0;0;;;2581.7;1.843262;4PO;Приобская пачка
9485.499;0;0;0;;;2581.8;1.845385;4PO;Приобская пачка
9534.366;0;0;0;;;2581.9;1.846406;4PO;Приобская пачка
9583.454;0;0;0;;;2582;1.84746;4PO;Приобская пачка
9453.438;0;0;0;;;2582.1;1.84703;4PO;Приобская пачка
9326.217;0;0;0;;;2582.2;1.847054;4PO;Приобская пачка
9354.415;0;0;0;;;2582.3;1.841783;4PO;Приобская пачка
9383.497;0;0;0;;;2582.4;1.837003;4PO;Приобская пачка
9407.084;0;0;0;;;2582.5;1.839126;4PO;Приобская пачка
9430.766;0;0;0;;;2582.6;1.84129;4PO;Приобская пачка
9561.738;0;0;0;;;2582.7;1.838218;4PO;Приобская пачка
9690.2;0;0;0;;;2582.8;1.835502;4PO;Приобская пачка
9710.985;0;0;0;;;2582.9;1.841228;4PO;Приобская пачка
9731.074;0;0;0;;;2583;1.847253;4PO;Приобская пачка
9654.046;0;0;0;;;2583.1;1.851094;4PO;Приобская пачка
9599.702;0;0;0;;;2583.2;1.854749;4PO;Приобская пачка
9496.105;0;0;0;;;2583.3;1.844847;4PO;Приобская пачка
9417.828;0;0;0;;;2583.4;1.835324;4PO;Приобская пачка
9437.021;0;0;0;;;2583.5;1.82813;4PO;Приобская пачка
9453.427;0;0;0;;;2583.6;1.821429;4PO;Приобская пачка
9406.537;0;0;0;;;2583.7;1.826492;4PO;Приобская пачка
9356.985;0;0;0;;;2583.8;1.831895;4PO;Приобская пачка
9388.42;0;0;0;;;2583.9;1.843439;4PO;Приобская пачка
9425.036;0;0;0;;;2584;1.857109;4PO;AC 10
9572.247;0;0;0;;;2584.1;1.851638;4PO;AC 10
9724.161;0;0;0;;;2584.2;1.847592;4PO;AC 10
9611.056;0;0;0;;;2584.3;1.842596;4PO;AC 10
9499.928;0;0;0;;;2584.4;1.83788;4PO;AC 10
9527.611;0;0;0;;;2584.5;1.839866;4PO;AC 10
9555.441;0;0;0;;;2584.6;1.84189;4PO;AC 10
9569.219;0;0;0;;;2584.7;1.841216;4PO;AC 10
9582.929;0;0;0;;;2584.8;1.840551;4PO;AC 10
9625.468;0;0;0;;;2584.9;1.845362;4PO;AC 10
9668.213;0;0;0;;;2585;1.850376;4PO;AC 10
9639.331;0;0;0;;;2585.1;1.844679;4PO;AC 10
9610.144;0;0;0;;;2585.2;1.839243;4PO;AC 10
9597.222;0;0;0;;;2585.3;1.833287;4PO;AC 10
9583.339;0;0;0;;;2585.4;1.827638;4PO;AC 10
9779.373;0;0;0;;;2585.5;1.816491;4PO;AC 10
9957.025;0;0;0;;;2585.6;1.80715;4PO;AC 10
9795.878;0;0;0;;;2585.7;1.800025;4PO;AC 10
9636.551;0;0;0;;;2585.8;1.792792;4PO;AC 10
9538.299;1;7;7;water;2;2585.9;1.789042;4PO;AC 10
9441.058;1;7;7;water;2;2586;1.785243;4PO;AC 10
9375.953;1;7;7;water;2;2586.1;1.780057;4PO;AC 10
9308.784;1;7;7;water;2;2586.2;1.774216;4PO;AC 10
9137.346;1;7;7;water;2;2586.3;1.766855;4PO;AC 10
8947.049;1;7;7;water;2;2586.4;1.755926;4PO;AC 10
9086.148;1;7;7;water;2;2586.5;1.751225;4PO;AC 10
9225.308;1;7;7;water;2;2586.6;1.746481;4PO;AC 10
9354.901;1;7;7;water;2;2586.7;1.746925;4PO;AC 10
9545.604;1;7;7;water;2;2586.8;1.75705;4PO;AC 10
9598.775;0;0;0;;;2586.9;1.754925;4PO;AC 10
9652.686;0;0;0;;;2587;1.752698;4PO;AC 10
9683.456;0;0;0;;;2587.1;1.748775;4PO;AC 10
9634.493;0;3.18E-11;0;;;2587.2;1.731555;4PO;AC 10
9290.801;1;7;7;water;2;2587.3;1.735183;4PO;AC 10
8948.896;1;7;7;water;2;2587.4;1.737023;4PO;AC 10
9005.558;1;7;7;water;2;2587.5;1.729481;4PO;AC 10
9068.182;1;7;7;water;2;2587.6;1.721474;4PO;AC 10
8873.434;1;7;7;water;2;2587.7;1.712164;4PO;AC 10
8683.051;1;7;7;water;2;2587.8;1.703844;4PO;AC 10
8595.596;1;7;7;water;2;2587.9;1.697553;4PO;AC 10
8512.536;1;7;7;water;2;2588;1.691626;4PO;AC 10
8615.155;1;7;7;water;2;2588.1;1.682775;4PO;AC 10
8749.179;1;7;7;water;2;2588.2;1.671638;4PO;AC 10
8543.459;1;7;7;water;2;2588.3;1.690735;4PO;AC 10
8410.126;1;7;7;water;2;2588.4;1.705224;4PO;AC 10
8356.664;1;7;7;water;2;2588.5;1.712031;4PO;AC 10
8308.156;1;7;7;water;2;2588.6;1.718847;4PO;AC 10
8384.169;1;7;7;water;2;2588.7;1.71642;4PO;AC 10
8460.923;1;7;7;water;2;2588.8;1.713943;4PO;AC 10
8612.759;1;7;7;water;2;2588.9;1.736569;4PO;AC 10
8777.048;1;7;7;water;2;2589;1.759758;4PO;AC 10
8932.28;1;7;7;water;2;2589.1;1.775844;4PO;AC 10
9056.123;1;7;7;water;2;2589.2;1.785726;4PO;AC 10
9075.398;1;7;7;water;2;2589.3;1.782503;4PO;AC 10
9093.906;1;7;7;water;2;2589.4;1.779265;4PO;AC 10
9275.51;1;7;7;water;2;2589.5;1.777873;4PO;AC 10
9452.434;1;7;7;water;2;2589.6;1.776489;4PO;AC 10
9918.417;1;7;7;water;2;2589.7;1.781461;4PO;AC 10
10393.4;1;7;7;water;2;2589.8;1.788442;4PO;AC 10
10894.8;0;0;0;;;2589.9;1.786572;4PO;AC 10
11369.49;0;0;0;;;2590;1.786713;4PO;AC 10
11725.63;0;0;0;;;2590.1;1.776713;4PO;AC 10
12073.89;0;0;0;;;2590.2;1.764243;4PO;AC 10
12157.05;0;0;0;;;2590.3;1.76459;4PO;AC 10
12238.93;0;0;0;;;2590.4;1.765028;4PO;AC 10
12200.2;0;0;0;;;2590.5;1.766639;4PO;AC 10
12161.64;0;0;0;;;2590.6;1.768185;4PO;AC 10
12005.19;0;0;0;;;2590.7;1.770542;4PO;AC 10
11844.99;0;0;0;;;2590.8;1.772843;4PO;AC 10
11707.73;0;0;0;;;2590.9;1.771115;4PO;AC 10
11568.67;0;0;0;;;2591;1.769598;4PO;AC 10
11357.87;0;0;0;;;2591.1;1.770641;4PO;AC 10
11138.6;0;3.18E-11;0;;;2591.2;1.771582;4PO;AC 10
10689.92;1;7;7;water;2;2591.3;1.772264;4PO;AC 10
10219.83;1;7;7;water;2;2591.4;1.774517;4PO;AC 10
9814.229;1;7;7;water;2;2591.5;1.769241;4PO;AC 10
9409.206;1;7;7;water;2;2591.6;1.764782;4PO;AC 10
9171.926;1;7;7;water;2;2591.7;1.755263;4PO;AC 10
9007.868;1;7;7;water;2;2591.8;1.756271;4PO;AC 10
8999.642;0;0;0;;;2591.9;1.760946;4PO;AC 10
8995.804;0;0;0;;;2592;1.765264;4PO;AC 10
9009.148;0;0;0;;;2592.1;1.768835;4PO;AC 10
9008.132;0;3.18E-11;0;;;2592.2;1.769503;4PO;AC 10
9084.409;1;7;7;water;2;2592.3;1.769601;4PO;AC 10
9159.063;1;7;7;water;2;2592.4;1.769521;4PO;AC 10
9104.969;1;7;7;water;2;2592.5;1.769106;4PO;AC 10
9050.392;1;7;7;water;2;2592.6;1.768638;4PO;AC 10
8944.726;1;7;7;water;2;2592.7;1.74498;4PO;AC 10
8807.41;1;7;7;water;2;2592.8;1.703642;4PO;AC 10
8864.014;1;7;7;water;2;2592.9;1.701686;4PO;AC 10
8923.078;1;7;7;water;2;2593;1.699531;4PO;AC 10
8883.569;1;7;7;water;2;2593.1;1.70225;4PO;AC 10
8845.772;1;7;7;water;2;2593.2;1.704877;4PO;AC 10
8605.813;1;7;7;water;2;2593.3;1.690112;4PO;AC 10
8385.208;1;7;7;water;2;2593.4;1.678555;4PO;AC 10
8435.426;1;7;7;water;2;2593.5;1.692907;4PO;AC 10
8768.936;1;7;7;water;2;2593.6;1.748844;4PO;AC 10
8737.135;0;0;0;;;2593.7;1.759238;4PO;AC 10
8725.784;0;0;0;;;2593.8;1.767853;4PO;AC 10
8841.383;0;0;0;;;2593.9;1.765221;4PO;AC 10
8956.251;0;0;0;;;2594;1.762687;4PO;AC 10
8912.739;0;0;0;;;2594.1;1.758125;4PO;AC 10
8767.71;0;3.18E-11;0;;;2594.2;1.735031;4PO;AC 10
8781.074;1;7;7;water;2;2594.3;1.720528;4PO;AC 10
8813.439;1;7;7;water;2;2594.4;1.704253;4PO;AC 10
8593.005;1;7;7;water;2;2594.5;1.700699;4PO;AC 10
8377.642;1;7;7;water;2;2594.6;1.697546;4PO;AC 10
8287.054;1;7;7;water;2;2594.7;1.702442;4PO;AC 10
8201.691;1;7;7;water;2;2594.8;1.707066;4PO;AC 10
8308.806;1;7;7;water;2;2594.9;1.697338;4PO;AC 10
8441.78;1;7;7;water;2;2595;1.685882;4PO;AC 10
8400.077;1;7;7;water;2;2595.1;1.682534;4PO;AC 10
8359.876;1;7;7;water;2;2595.2;1.679296;4PO;AC 10
8387.963;1;7;7;water;2;2595.3;1.666767;4PO;AC 10
8462.041;1;7;7;water;2;2595.4;1.651875;4PO;AC 10
8275.489;1;7;7;water;2;2595.5;1.67464;4PO;AC 10
8190.345;1;7;7;water;2;2595.6;1.69289;4PO;AC 10
8404.271;1;7;7;water;2;2595.7;1.700879;4PO;AC 10
8634.313;1;7;7;water;2;2595.8;1.711655;4PO;AC 10
8825.673;1;7;7;water;2;2595.9;1.738032;4PO;AC 10
8938.726;1;7;7;water;2;2596;1.748573;4PO;AC 10
8946.812;1;7;7;water;2;2596.1;1.755616;4PO;AC 10
8963.167;1;7;7;water;2;2596.2;1.761433;4PO;AC 10
8940.074;1;7;7;water;2;2596.3;1.762357;4PO;AC 10
8917.008;1;7;7;water;2;2596.4;1.763267;4PO;AC 10
8878.673;1;7;7;water;2;2596.5;1.760648;4PO;AC 10
8842.493;1;7;7;water;2;2596.6;1.757924;4PO;AC 10
8830.524;1;7;7;water;2;2596.7;1.758434;4PO;AC 10
8818.549;1;7;7;water;2;2596.8;1.75894;4PO;AC 10
8827.905;1;7;7;water;2;2596.9;1.772814;4PO;AC 10
8860.97;1;7;7;water;2;2597;1.786785;4PO;AC 10
8933.068;0;0;0;;;2597.1;1.797096;4PO;AC 10
9007.08;0;0;0;;;2597.2;1.80845;4PO;AC 10
9120.162;0;0;0;;;2597.3;1.808619;4PO;AC 10
9233.532;0;0;0;;;2597.4;1.808936;4PO;AC 10
9425.15;0;0;0;;;2597.5;1.811481;4PO;AC 10
9619.664;0;0;0;;;2597.6;1.814449;4PO;AC 10
9581.108;0;0;0;;;2597.7;1.821739;4PO;AC 10
9537.99;0;0;0;;;2597.8;1.829679;4PO;AC 10
9528.176;0;0;0;;;2597.9;1.830127;4PO;AC 10
9518.323;0;0;0;;;2598;1.830579;4PO;AC 10
9508.405;0;0;0;;;2598.1;1.824903;4PO;AC 10
9497.487;0;0;0;;;2598.2;1.819519;4PO;AC 10
9455.222;0;0;0;;;2598.3;1.824288;4PO;AC 10
9410.6;0;0;0;;;2598.4;1.829355;4PO;AC 10
9532.9;0;0;0;;;2598.5;1.826831;4PO;AC 10
9653.121;0;0;0;;;2598.6;1.824592;4PO;AC 10
9561.755;0;0;0;;;2598.7;1.82555;4PO;AC 10
9469.698;0;0;0;;;2598.8;1.826638;4PO;AC 10
9421.089;0;0;0;;;2598.9;1.831978;4PO;AC 10
9369.645;0;0;0;;;2599;1.83769;4PO;AC 10
9485.938;0;0;0;;;2599.1;1.835281;4PO;AC 10
9600.516;0;0;0;;;2599.2;1.833136;4PO;AC 10
9623.65;0;0;0;;;2599.3;1.838601;4PO;AC 10
9646.236;0;0;0;;;2599.4;1.844341;4PO;AC 10
9667.091;0;0;0;;;2599.5;1.836566;4PO;AC 10
9684.804;0;0;0;;;2599.6;1.829346;4PO;AC 10
9695.587;0;0;0;;;2599.7;1.819859;4PO;AC 10
9702.128;0;0;0;;;2599.8;1.811204;4PO;AC 10
9594.638;0;0;0;;;2599.9;1.812707;4PO;AC 10
9485.7;0;0;0;;;2600;1.814403;4PO;AC 10
9491.234;0;0;0;;;2600.1;1.819788;4PO;AC 10
9495.563;0;0;0;;;2600.2;1.825475;4PO;AC 10
9529.678;0;0;0;;;2600.3;1.826975;4PO;AC 10
9563.995;0;0;0;;;2600.4;1.828503;4PO;AC 10
9637.416;0;0;0;;;2600.5;1.825269;4PO;AC 10
9708.926;0;0;0;;;2600.6;1.822235;4PO;AC 10
9645.243;0;0;0;;;2600.7;1.834304;4PO;AC 10
9569.306;0;0;0;;;2600.8;1.848177;4PO;AC 10
9467.733;0;0;0;;;2600.9;1.846293;4PO;AC 10
